iso_code,ano,total_ghg,total_ghg_excluding_lucf
TZA,1907,13.065,1.159
TZA,1908,13.403,1.187
TZA,1909,13.525,1.216
TZA,1910,14.622,1.246
TZA,1911,15.286,1.284
TZA,1912,16.207,1.323
TZA,1913,16.51,1.345
TZA,1914,16.97,1.368
TZA,1915,17.623,1.39
TZA,1916,18.162,1.413
TZA,1917,18.753,1.435
TZA,1918,18.981,1.458
TZA,1919,19.966,1.481
TZA,1920,21.167,1.505
TZA,1921,22.204,1.527
TZA,1922,23.101,1.55
TZA,1923,24.317,1.574
TZA,1924,24.993,1.597
TZA,1925,25.938,1.621
TZA,1926,26.557,1.644
TZA,1927,27.49,1.713
TZA,1928,28.421,1.8
TZA,1929,29.118,1.827
TZA,1930,31.985,1.854
TZA,1931,34.188,1.884
TZA,1932,35.744,1.906
TZA,1933,36.475,1.929
TZA,1934,37.71,1.953
TZA,1935,38.981,1.976
TZA,1936,40.248,2.0
TZA,1937,41.235,2.03
TZA,1938,42.306,2.068
TZA,1939,43.27,2.09
TZA,1940,53.578,2.112
TZA,1941,60.324,2.138
TZA,1942,65.995,2.164
TZA,1943,69.854,2.211
TZA,1944,73.641,2.26
TZA,1945,76.763,2.303
TZA,1946,81.191,2.345
TZA,1947,84.525,2.413
TZA,1948,85.777,2.481
TZA,1949,89.858,2.55
TZA,1950,90.675,3.055
TZA,1951,90.765,3.061
TZA,1952,91.06,3.212
TZA,1953,93.249,3.264
TZA,1954,94.294,3.339
TZA,1955,95.089,3.425
TZA,1956,97.104,3.597
TZA,1957,99.304,3.771
TZA,1958,98.826,3.885
TZA,1959,99.552,3.846
TZA,1960,102.001,4.063
TZA,1961,98.601,4.018
TZA,1962,145.439,4.165
TZA,1963,129.804,4.291
TZA,1964,110.532,4.616
TZA,1965,98.459,4.842
TZA,1966,86.699,5.151
TZA,1967,82.131,5.648
TZA,1968,84.301,5.653
TZA,1969,134.08,5.912
TZA,1970,143.117,6.15
TZA,1971,113.8,6.908
TZA,1972,99.43,6.75
TZA,1973,88.744,7.921
TZA,1974,78.844,7.195
TZA,1975,76.433,7.339
TZA,1976,80.335,8.001
TZA,1977,131.954,7.384
TZA,1978,123.004,7.74
TZA,1979,109.404,7.768
TZA,1980,112.253,7.738
TZA,1981,97.336,8.143
TZA,1982,91.995,8.728
TZA,1983,90.69,9.218
TZA,1984,137.602,9.396
TZA,1985,126.701,9.572
TZA,1986,110.876,9.783
TZA,1987,106.112,10.165
TZA,1988,97.442,10.286
TZA,1989,96.58,10.123
TZA,1990,102.678,10.416
TZA,1991,98.806,10.705
TZA,1992,105.57,11.123
TZA,1993,107.246,11.957
TZA,1994,109.774,12.355
TZA,1995,108.799,12.972
TZA,1996,118.594,13.269
TZA,1997,121.522,13.675
TZA,1998,132.53,14.289
TZA,1999,129.928,15.041
TZA,2000,128.583,16.239
TZA,2001,130.241,16.881
TZA,2002,146.219,17.744
TZA,2003,166.774,18.735
TZA,2004,180.599,19.461
TZA,2005,193.26,21.52
TZA,2006,218.594,22.267
TZA,2007,217.69,22.605
TZA,2008,206.102,23.354
TZA,2009,213.239,23.896
TZA,2010,240.016,25.872
TZA,2011,225.561,27.648
TZA,2012,220.604,30.02
TZA,2013,224.06,31.464
TZA,2014,227.901,31.585
TZA,2015,223.841,34.214
TZA,2016,221.197,35.421
TZA,2017,215.153,35.979
TZA,2018,208.626,37.063
TZA,2019,206.691,40.315
TZA,2020,208.315,40.628
TZA,2021,208.329,43.263
TZA,2022,206.951,43.112
TZA,2023,209.199,44.286
THA,1850,18.67,1.353
THA,1851,18.744,1.361
THA,1852,22.365,1.368
THA,1853,22.933,1.376
THA,1854,21.866,1.384
THA,1855,23.035,1.392
THA,1856,22.362,1.399
THA,1857,23.515,1.407
THA,1858,21.404,1.414
THA,1859,22.289,1.422
THA,1860,24.395,1.429
THA,1861,22.667,1.436
THA,1862,25.075,1.443
THA,1863,23.746,1.45
THA,1864,23.192,1.457
THA,1865,23.367,1.464
THA,1866,21.799,1.471
THA,1867,23.76,1.478
THA,1868,22.813,1.485
THA,1869,24.349,1.492
THA,1870,21.262,1.5
THA,1871,23.236,1.511
THA,1872,22.379,1.524
THA,1873,20.777,1.537
THA,1874,21.474,1.551
THA,1875,22.555,1.565
THA,1876,24.45,1.58
THA,1877,19.564,1.595
THA,1878,20.215,1.61
THA,1879,22.259,1.623
THA,1880,24.731,1.636
THA,1881,29.921,1.648
THA,1882,32.097,1.66
THA,1883,32.78,1.672
THA,1884,32.732,1.683
THA,1885,33.053,1.695
THA,1886,31.786,1.706
THA,1887,31.93,1.719
THA,1888,32.564,1.731
THA,1889,34.078,1.742
THA,1890,37.017,1.757
THA,1891,38.17,1.774
THA,1892,36.079,1.79
THA,1893,37.059,1.806
THA,1894,36.037,1.823
THA,1895,35.945,1.839
THA,1896,37.924,1.856
THA,1897,41.16,1.874
THA,1898,39.055,1.891
THA,1899,38.593,1.907
THA,1900,44.559,1.925
THA,1901,47.406,1.976
THA,1902,49.889,2.028
THA,1903,54.362,2.081
THA,1904,53.824,2.133
THA,1905,55.358,2.185
THA,1906,55.723,2.244
THA,1907,57.556,2.307
THA,1908,60.403,2.37
THA,1909,59.524,2.434
THA,1910,58.887,2.498
THA,1911,64.143,2.578
THA,1912,68.558,2.66
THA,1913,69.036,2.743
THA,1914,68.769,2.828
THA,1915,68.331,2.915
THA,1916,70.598,3.003
THA,1917,73.096,3.093
THA,1918,74.894,3.193
THA,1919,72.171,3.278
THA,1920,79.079,3.362
THA,1921,88.535,3.465
THA,1922,91.096,3.571
THA,1923,92.035,3.683
THA,1924,91.857,3.798
THA,1925,94.341,3.914
THA,1926,97.753,4.035
THA,1927,96.869,4.157
THA,1928,96.077,4.294
THA,1929,99.06,4.395
THA,1930,107.467,4.49
THA,1931,110.263,4.664
THA,1932,110.225,4.808
THA,1933,111.886,4.942
THA,1934,117.317,5.086
THA,1935,118.913,5.228
THA,1936,115.934,5.375
THA,1937,119.116,5.528
THA,1938,122.845,5.653
THA,1939,121.236,5.781
THA,1940,137.5,5.912
THA,1941,155.862,6.074
THA,1942,163.657,6.179
THA,1943,162.717,6.416
THA,1944,168.659,6.607
THA,1945,171.916,6.822
THA,1946,170.776,7.059
THA,1947,174.711,7.333
THA,1948,176.899,7.586
THA,1949,177.981,7.857
THA,1950,178.956,9.214
THA,1951,181.572,9.655
THA,1952,187.429,10.168
THA,1953,192.819,10.883
THA,1954,197.743,11.663
THA,1955,205.832,12.386
THA,1956,212.048,13.048
THA,1957,214.262,13.777
THA,1958,224.999,14.306
THA,1959,218.02,15.058
THA,1960,179.584,15.908
THA,1961,205.836,16.822
THA,1962,252.707,18.208
THA,1963,238.973,19.258
THA,1964,229.427,21.708
THA,1965,229.583,22.227
THA,1966,236.025,24.835
THA,1967,226.79,28.125
THA,1968,234.221,33.689
THA,1969,249.174,31.777
THA,1970,231.708,33.282
THA,1971,332.907,37.551
THA,1972,396.377,40.562
THA,1973,418.801,43.667
THA,1974,357.016,43.873
THA,1975,325.934,45.207
THA,1976,332.389,50.282
THA,1977,332.621,54.324
THA,1978,323.805,57.841
THA,1979,300.934,60.285
THA,1980,319.769,63.975
THA,1981,327.182,62.095
THA,1982,282.65,62.717
THA,1983,271.255,64.627
THA,1984,322.862,69.582
THA,1985,303.439,74.523
THA,1986,327.562,77.205
THA,1987,290.886,83.912
THA,1988,271.884,92.534
THA,1989,269.952,106.524
THA,1990,284.133,123.271
THA,1991,274.872,134.572
THA,1992,274.914,144.753
THA,1993,297.767,160.265
THA,1994,314.637,175.471
THA,1995,328.666,192.391
THA,1996,347.119,213.516
THA,1997,348.767,223.206
THA,1998,322.653,202.0
THA,1999,331.495,211.264
THA,2000,328.485,212.045
THA,2001,336.483,217.7
THA,2002,349.93,231.576
THA,2003,364.47,240.163
THA,2004,383.577,259.478
THA,2005,394.71,267.822
THA,2006,399.545,270.572
THA,2007,433.215,283.434
THA,2008,430.309,285.404
THA,2009,439.17,290.546
THA,2010,468.357,306.813
THA,2011,462.434,309.556
THA,2012,470.506,330.759
THA,2013,468.18,334.148
THA,2014,474.804,343.337
THA,2015,459.068,346.723
THA,2016,461.967,350.173
THA,2017,454.475,347.745
THA,2018,449.533,349.874
THA,2019,435.538,344.52
THA,2020,425.391,331.446
THA,2021,421.067,326.903
THA,2022,426.32,330.449
THA,2023,416.852,321.582
TGO,1850,0.306,0.141
TGO,1851,0.298,0.142
TGO,1852,0.284,0.143
TGO,1853,0.269,0.144
TGO,1854,0.253,0.145
TGO,1855,0.239,0.146
TGO,1856,0.225,0.147
TGO,1857,0.213,0.148
TGO,1858,0.201,0.149
TGO,1859,0.19,0.15
TGO,1860,0.243,0.151
TGO,1861,0.267,0.152
TGO,1862,0.284,0.153
TGO,1863,0.296,0.155
TGO,1864,0.305,0.156
TGO,1865,0.313,0.157
TGO,1866,0.32,0.158
TGO,1867,0.326,0.159
TGO,1868,0.332,0.16
TGO,1869,0.336,0.161
TGO,1870,0.327,0.162
TGO,1871,0.324,0.163
TGO,1872,0.323,0.164
TGO,1873,0.324,0.165
TGO,1874,0.325,0.167
TGO,1875,0.326,0.168
TGO,1876,0.327,0.169
TGO,1877,0.328,0.17
TGO,1878,0.329,0.172
TGO,1879,0.329,0.173
TGO,1880,0.327,0.174
TGO,1881,0.326,0.175
TGO,1882,0.325,0.176
TGO,1883,0.324,0.178
TGO,1884,0.322,0.179
TGO,1885,0.321,0.18
TGO,1886,0.32,0.181
TGO,1887,0.319,0.182
TGO,1888,0.318,0.183
TGO,1889,0.317,0.184
TGO,1890,0.336,0.186
TGO,1891,0.34,0.187
TGO,1892,0.341,0.188
TGO,1893,0.341,0.189
TGO,1894,0.34,0.191
TGO,1895,0.339,0.192
TGO,1896,0.338,0.193
TGO,1897,0.337,0.194
TGO,1898,0.336,0.196
TGO,1899,0.335,0.197
TGO,1900,0.316,0.198
TGO,1901,0.32,0.202
TGO,1902,0.319,0.206
TGO,1903,0.317,0.21
TGO,1904,0.314,0.213
TGO,1905,0.32,0.217
TGO,1906,0.321,0.221
TGO,1907,0.328,0.225
TGO,1908,0.334,0.229
TGO,1909,0.348,0.234
TGO,1910,1.464,0.239
TGO,1911,1.985,0.245
TGO,1912,2.319,0.251
TGO,1913,2.542,0.257
TGO,1914,2.73,0.264
TGO,1915,2.901,0.27
TGO,1916,3.051,0.277
TGO,1917,3.185,0.283
TGO,1918,3.314,0.29
TGO,1919,3.412,0.297
TGO,1920,3.681,0.304
TGO,1921,3.835,0.31
TGO,1922,3.994,0.328
TGO,1923,4.107,0.341
TGO,1924,4.184,0.339
TGO,1925,4.266,0.342
TGO,1926,4.333,0.344
TGO,1927,4.659,0.353
TGO,1928,4.529,0.362
TGO,1929,4.728,0.368
TGO,1930,5.052,0.376
TGO,1931,5.209,0.385
TGO,1932,5.253,0.391
TGO,1933,5.068,0.398
TGO,1934,5.304,0.406
TGO,1935,5.127,0.412
TGO,1936,5.156,0.408
TGO,1937,5.16,0.424
TGO,1938,5.161,0.436
TGO,1939,5.167,0.456
TGO,1940,5.518,0.468
TGO,1941,5.501,0.484
TGO,1942,5.56,0.5
TGO,1943,6.02,0.518
TGO,1944,5.922,0.53
TGO,1945,5.876,0.536
TGO,1946,6.26,0.544
TGO,1947,6.436,0.555
TGO,1948,6.197,0.572
TGO,1949,6.832,0.586
TGO,1950,6.856,0.659
TGO,1951,6.375,0.674
TGO,1952,5.458,0.701
TGO,1953,4.801,0.692
TGO,1954,5.034,0.701
TGO,1955,4.885,0.715
TGO,1956,4.93,0.723
TGO,1957,5.09,0.74
TGO,1958,5.189,0.751
TGO,1959,4.991,0.769
TGO,1960,3.885,0.789
TGO,1961,3.455,0.822
TGO,1962,3.291,0.824
TGO,1963,3.256,0.85
TGO,1964,3.477,0.888
TGO,1965,3.391,0.906
TGO,1966,3.37,0.98
TGO,1967,3.419,1.031
TGO,1968,3.568,1.063
TGO,1969,3.42,1.146
TGO,1970,3.335,1.221
TGO,1971,3.33,1.278
TGO,1972,3.408,1.391
TGO,1973,3.486,1.417
TGO,1974,3.377,1.407
TGO,1975,3.455,1.349
TGO,1976,3.638,1.378
TGO,1977,8.026,1.539
TGO,1978,7.886,1.456
TGO,1979,7.547,2.512
TGO,1980,6.182,1.953
TGO,1981,5.496,1.896
TGO,1982,5.6,2.093
TGO,1983,7.146,1.927
TGO,1984,6.332,2.017
TGO,1985,5.781,2.036
TGO,1986,6.626,2.273
TGO,1987,7.509,2.402
TGO,1988,6.911,2.469
TGO,1989,7.548,2.596
TGO,1990,8.039,2.598
TGO,1991,8.374,2.741
TGO,1992,8.711,2.794
TGO,1993,8.645,2.907
TGO,1994,9.294,2.977
TGO,1995,9.864,3.258
TGO,1996,11.429,3.489
TGO,1997,11.269,3.187
TGO,1998,11.915,3.761
TGO,1999,12.024,4.467
TGO,2000,10.923,4.009
TGO,2001,9.737,3.922
TGO,2002,9.507,4.143
TGO,2003,9.243,4.705
TGO,2004,9.551,4.705
TGO,2005,11.656,4.827
TGO,2006,10.076,4.636
TGO,2007,10.408,4.713
TGO,2008,10.889,4.825
TGO,2009,11.713,6.07
TGO,2010,12.155,6.216
TGO,2011,16.583,6.263
TGO,2012,13.064,6.036
TGO,2013,11.551,5.565
TGO,2014,10.344,5.55
TGO,2015,10.586,6.011
TGO,2016,10.573,6.557
TGO,2017,10.587,6.304
TGO,2018,10.509,6.639
TGO,2019,10.711,6.981
TGO,2020,11.285,7.36
TGO,2021,11.438,7.689
TGO,2022,11.665,7.768
TGO,2023,11.891,7.91
TON,1850,0.05,0.007
TON,1851,0.05,0.007
TON,1852,0.051,0.007
TON,1853,0.051,0.007
TON,1854,0.051,0.007
TON,1855,0.051,0.007
TON,1856,0.051,0.007
TON,1857,0.052,0.007
TON,1858,0.052,0.008
TON,1859,0.052,0.008
TON,1860,0.052,0.008
TON,1861,0.052,0.008
TON,1862,0.052,0.008
TON,1863,0.052,0.008
TON,1864,0.052,0.008
TON,1865,0.052,0.008
TON,1866,0.052,0.008
TON,1867,0.052,0.008
TON,1868,0.052,0.008
TON,1869,0.053,0.008
TON,1870,0.053,0.008
TON,1871,0.053,0.008
TON,1872,0.054,0.008
TON,1873,0.054,0.008
TON,1874,0.054,0.008
TON,1875,0.055,0.008
TON,1876,0.055,0.008
TON,1877,0.056,0.008
TON,1878,0.056,0.008
TON,1879,0.057,0.008
TON,1880,0.058,0.008
TON,1881,0.058,0.008
TON,1882,0.059,0.008
TON,1883,0.059,0.008
TON,1884,0.06,0.008
TON,1885,0.06,0.008
TON,1886,0.061,0.008
TON,1887,0.061,0.008
TON,1888,0.062,0.008
TON,1889,0.063,0.008
TON,1890,0.064,0.009
TON,1891,0.064,0.009
TON,1892,0.065,0.009
TON,1893,0.065,0.009
TON,1894,0.066,0.009
TON,1895,0.067,0.009
TON,1896,0.067,0.009
TON,1897,0.068,0.009
TON,1898,0.069,0.009
TON,1899,0.07,0.009
TON,1900,0.071,0.009
TON,1901,0.071,0.009
TON,1902,0.072,0.009
TON,1903,0.073,0.009
TON,1904,0.074,0.009
TON,1905,0.075,0.009
TON,1906,0.076,0.009
TON,1907,0.077,0.009
TON,1908,0.078,0.009
TON,1909,0.079,0.009
TON,1910,0.079,0.009
TON,1911,0.08,0.009
TON,1912,0.081,0.009
TON,1913,0.081,0.009
TON,1914,0.082,0.009
TON,1915,0.083,0.009
TON,1916,0.084,0.009
TON,1917,0.085,0.009
TON,1918,0.086,0.009
TON,1919,0.087,0.009
TON,1920,0.088,0.009
TON,1921,0.089,0.009
TON,1922,0.09,0.009
TON,1923,0.091,0.009
TON,1924,0.092,0.01
TON,1925,0.093,0.01
TON,1926,0.094,0.01
TON,1927,0.095,0.01
TON,1928,0.096,0.01
TON,1929,0.098,0.01
TON,1930,0.098,0.01
TON,1931,0.1,0.01
TON,1932,0.101,0.01
TON,1933,0.102,0.01
TON,1934,0.103,0.01
TON,1935,0.105,0.01
TON,1936,0.106,0.01
TON,1937,0.107,0.01
TON,1938,0.108,0.01
TON,1939,0.109,0.01
TON,1940,0.11,0.01
TON,1941,0.112,0.01
TON,1942,0.113,0.01
TON,1943,0.115,0.01
TON,1944,0.116,0.01
TON,1945,0.118,0.011
TON,1946,0.12,0.011
TON,1947,0.122,0.011
TON,1948,0.124,0.012
TON,1949,0.126,0.012
TON,1950,0.151,0.02
TON,1951,0.164,0.021
TON,1952,0.171,0.021
TON,1953,0.175,0.022
TON,1954,0.178,0.023
TON,1955,0.223,0.023
TON,1956,0.261,0.024
TON,1957,0.22,0.025
TON,1958,0.211,0.025
TON,1959,0.213,0.026
TON,1960,0.208,0.031
TON,1961,0.224,0.032
TON,1962,0.24,0.033
TON,1963,0.232,0.035
TON,1964,0.251,0.036
TON,1965,0.28,0.037
TON,1966,0.266,0.039
TON,1967,0.261,0.044
TON,1968,0.28,0.045
TON,1969,0.241,0.043
TON,1970,0.228,0.056
TON,1971,0.195,0.05
TON,1972,0.17,0.054
TON,1973,0.162,0.057
TON,1974,0.151,0.053
TON,1975,0.145,0.064
TON,1976,0.143,0.06
TON,1977,0.144,0.06
TON,1978,0.164,0.067
TON,1979,0.189,0.071
TON,1980,0.192,0.071
TON,1981,0.202,0.078
TON,1982,0.167,0.075
TON,1983,0.151,0.078
TON,1984,0.137,0.078
TON,1985,0.146,0.078
TON,1986,0.148,0.077
TON,1987,0.164,0.085
TON,1988,0.17,0.099
TON,1989,0.164,0.099
TON,1990,0.17,0.114
TON,1991,0.172,0.118
TON,1992,0.158,0.1
TON,1993,0.178,0.115
TON,1994,0.205,0.123
TON,1995,0.197,0.127
TON,1996,0.147,0.109
TON,1997,0.176,0.132
TON,1998,0.165,0.121
TON,1999,0.177,0.144
TON,2000,0.164,0.128
TON,2001,0.158,0.121
TON,2002,0.173,0.136
TON,2003,0.189,0.152
TON,2004,0.188,0.144
TON,2005,0.219,0.148
TON,2006,0.24,0.163
TON,2007,0.227,0.148
TON,2008,0.258,0.156
TON,2009,0.263,0.168
TON,2010,0.249,0.153
TON,2011,0.254,0.138
TON,2012,0.257,0.142
TON,2013,0.286,0.149
TON,2014,0.296,0.15
TON,2015,0.294,0.154
TON,2016,0.297,0.162
TON,2017,0.301,0.174
TON,2018,0.288,0.173
TON,2019,0.305,0.2
TON,2020,0.321,0.222
TON,2021,0.325,0.229
TON,2022,0.325,0.234
TON,2023,0.324,0.239
TTO,1850,0.62,0.057
TTO,1851,0.587,0.064
TTO,1852,0.575,0.071
TTO,1853,0.577,0.079
TTO,1854,0.582,0.087
TTO,1855,0.587,0.094
TTO,1856,0.593,0.102
TTO,1857,0.6,0.111
TTO,1858,0.607,0.119
TTO,1859,0.615,0.127
TTO,1860,0.599,0.136
TTO,1861,0.602,0.144
TTO,1862,0.607,0.152
TTO,1863,0.615,0.16
TTO,1864,0.624,0.168
TTO,1865,0.633,0.176
TTO,1866,0.642,0.183
TTO,1867,0.651,0.191
TTO,1868,0.66,0.199
TTO,1869,0.669,0.206
TTO,1870,0.945,0.213
TTO,1871,1.045,0.222
TTO,1872,1.104,0.231
TTO,1873,1.14,0.24
TTO,1874,1.171,0.249
TTO,1875,1.198,0.258
TTO,1876,1.224,0.267
