iso_code,fonte_energia_id,ano,producao,geracao,consumo
ITA,1,2004,,4.22,2.754
ITA,1,2005,,4.67,1.933
ITA,1,2006,,5.11,2.178
ITA,1,2007,,5.26,1.977
ITA,1,2008,,5.97,7.983
ITA,1,2009,,7.56,12.885
ITA,1,2010,,9.44,15.864
ITA,1,2011,,10.83,15.672
ITA,1,2012,,12.49,17.494
ITA,1,2013,,17.08,14.687
ITA,1,2014,,18.72,12.546
ITA,1,2015,,19.39,15.486
ITA,1,2016,,19.5,15.401
ITA,1,2017,,19.37,15.61
ITA,1,2018,,19.14,15.979
ITA,1,2019,,19.55,9.359
ITA,1,2020,,19.62,13.227
ITA,1,2021,,19.06,13.822
ITA,1,2022,,17.61,12.353
ITA,1,2023,,16.61,14.19
JPN,1,2002,,16.94,0.0
JPN,1,2003,,17.88,0.0
JPN,1,2004,,18.05,0.0
JPN,1,2005,,21.69,0.0
JPN,1,2006,,21.53,0.043
JPN,1,2007,,22.2,0.078
JPN,1,2008,,21.29,0.082
JPN,1,2009,,20.33,0.586
JPN,1,2010,,21.83,2.24
JPN,1,2011,,21.11,2.181
JPN,1,2012,,22.13,2.162
JPN,1,2013,,23.18,2.565
JPN,1,2014,,23.63,3.116
JPN,1,2015,,28.49,3.772
JPN,1,2016,,23.67,4.614
JPN,1,2017,,27.39,4.771
JPN,1,2018,,30.13,5.137
JPN,1,2019,,32.16,4.781
JPN,1,2020,,34.8,5.148
JPN,1,2021,,35.76,5.0
JPN,1,2022,,41.48,5.042
JPN,1,2023,,49.24,4.971
KAZ,1,2010,,0.0,0.0
KAZ,1,2011,,0.0,0.0
KAZ,1,2012,,0.0,0.0
KAZ,1,2013,,0.0,0.0
KAZ,1,2014,,0.0,0.0
KAZ,1,2015,,0.0,0.0
KAZ,1,2016,,0.0,0.0
KAZ,1,2017,,0.0,0.0
KAZ,1,2018,,0.0,0.0
KAZ,1,2019,,0.0,0.0
KAZ,1,2020,,0.01,0.0
KAZ,1,2021,,0.0,0.0
KAZ,1,2022,,0.0,0.0
KAZ,1,2023,,0.0,0.0
LVA,1,1990,,0.0,0.0
LVA,1,1991,,0.0,0.0
LVA,1,1992,,0.0,0.0
LVA,1,1993,,0.0,0.0
LVA,1,1994,,0.0,0.0
LVA,1,1995,,0.0,0.0
LVA,1,1996,,0.0,0.0
LVA,1,1997,,0.0,0.0
LVA,1,1998,,0.0,0.0
LVA,1,1999,,0.0,0.0
LVA,1,2000,,0.0,0.0
LVA,1,2001,,0.0,0.0
LVA,1,2002,,0.01,0.0
LVA,1,2003,,0.02,0.0
LVA,1,2004,,0.04,0.0
LVA,1,2005,,0.04,0.031
LVA,1,2006,,0.04,0.035
LVA,1,2007,,0.04,0.021
LVA,1,2008,,0.04,0.021
LVA,1,2009,,0.05,0.05
LVA,1,2010,,0.07,0.313
LVA,1,2011,,0.12,0.285
LVA,1,2012,,0.29,0.249
LVA,1,2013,,0.5,0.249
LVA,1,2014,,0.67,0.28
LVA,1,2015,,0.77,0.285
LVA,1,2016,,0.82,0.148
LVA,1,2017,,0.93,0.126
LVA,1,2018,,0.94,0.441
LVA,1,2019,,0.93,0.416
LVA,1,2020,,0.86,0.56
LVA,1,2021,,0.86,0.562
LVA,1,2022,,0.8,0.215
LVA,1,2023,,0.69,0.159
LTU,1,1990,,0.0,0.0
LTU,1,1991,,0.0,0.0
LTU,1,1992,,0.0,0.0
LTU,1,1993,,0.0,0.0
LTU,1,1994,,0.0,0.0
LTU,1,1995,,0.0,0.0
LTU,1,1996,,0.0,0.0
LTU,1,1997,,0.0,0.0
LTU,1,1998,,0.0,0.0
LTU,1,1999,,0.0,0.0
LTU,1,2000,,0.0,0.0
LTU,1,2001,,0.0,0.0
LTU,1,2002,,0.0,0.0
LTU,1,2003,,0.01,0.0
LTU,1,2004,,0.01,0.01
LTU,1,2005,,0.01,0.038
LTU,1,2006,,0.02,0.224
LTU,1,2007,,0.05,0.617
LTU,1,2008,,0.07,0.713
LTU,1,2009,,0.1,0.598
LTU,1,2010,,0.15,0.52
LTU,1,2011,,0.16,0.523
LTU,1,2012,,0.22,0.703
LTU,1,2013,,0.36,0.671
LTU,1,2014,,0.4,0.735
LTU,1,2015,,0.45,0.79
LTU,1,2016,,0.44,0.66
LTU,1,2017,,0.5,0.833
LTU,1,2018,,0.54,0.904
LTU,1,2019,,0.53,0.873
LTU,1,2020,,0.59,1.195
LTU,1,2021,,0.69,1.473
LTU,1,2022,,0.71,1.391
LTU,1,2023,,0.61,1.428
LUX,1,1990,,0.01,0.0
LUX,1,1991,,0.01,0.0
LUX,1,1992,,0.01,0.0
LUX,1,1993,,0.01,0.0
LUX,1,1994,,0.02,0.0
LUX,1,1995,,0.02,0.0
LUX,1,1996,,0.02,0.0
LUX,1,1997,,0.02,0.0
LUX,1,1998,,0.02,0.0
LUX,1,1999,,0.02,0.0
LUX,1,2000,,0.02,0.0
LUX,1,2001,,0.03,0.0
LUX,1,2002,,0.03,0.0
LUX,1,2003,,0.03,0.0
LUX,1,2004,,0.04,0.0
LUX,1,2005,,0.05,0.0
LUX,1,2006,,0.06,0.0
LUX,1,2007,,0.06,0.511
LUX,1,2008,,0.07,0.506
LUX,1,2009,,0.08,0.473
LUX,1,2010,,0.08,0.474
LUX,1,2011,,0.09,0.529
LUX,1,2012,,0.09,0.545
LUX,1,2013,,0.09,0.621
LUX,1,2014,,0.12,0.797
LUX,1,2015,,0.13,0.942
LUX,1,2016,,0.14,1.011
LUX,1,2017,,0.17,1.281
LUX,1,2018,,0.22,1.389
LUX,1,2019,,0.28,1.489
LUX,1,2020,,0.37,1.632
LUX,1,2021,,0.39,1.583
LUX,1,2022,,0.36,1.483
LUX,1,2023,,0.21,1.532
MYS,1,1965,,,0.0
MYS,1,1966,,,0.0
MYS,1,1967,,,0.0
MYS,1,1968,,,0.0
MYS,1,1969,,,0.0
MYS,1,1970,,,0.0
MYS,1,1971,,,0.0
MYS,1,1972,,,0.0
MYS,1,1973,,,0.0
MYS,1,1974,,,0.0
MYS,1,1975,,,0.0
MYS,1,1976,,,0.0
MYS,1,1977,,,0.0
MYS,1,1978,,,0.0
MYS,1,1979,,,0.0
MYS,1,1980,,,0.0
MYS,1,1981,,,0.0
MYS,1,1982,,,0.0
MYS,1,1983,,,0.0
MYS,1,1984,,,0.0
MYS,1,1985,,,0.0
MYS,1,1986,,,0.0
MYS,1,1987,,,0.0
MYS,1,1988,,,0.0
MYS,1,1989,,,0.0
MYS,1,1990,,,0.0
MYS,1,1991,,,0.0
MYS,1,1992,,,0.0
MYS,1,1993,,,0.0
MYS,1,1994,,,0.0
MYS,1,1995,,,0.0
MYS,1,1996,,,0.0
MYS,1,1997,,,0.0
MYS,1,1998,,,0.0
MYS,1,1999,,,0.0
MYS,1,2000,,0.57,0.0
MYS,1,2001,,0.57,0.0
MYS,1,2002,,0.4,0.0
MYS,1,2003,,0.42,0.0
MYS,1,2004,,0.58,0.0
MYS,1,2005,,0.59,0.0
MYS,1,2006,,0.62,0.072
MYS,1,2007,,0.76,0.36
MYS,1,2008,,0.8,0.493
MYS,1,2009,,1.39,0.051
MYS,1,2010,,1.26,0.051
MYS,1,2011,,1.54,0.279
MYS,1,2012,,1.5,1.337
MYS,1,2013,,1.1,2.185
MYS,1,2014,,0.69,3.487
MYS,1,2015,,0.75,4.521
MYS,1,2016,,0.76,4.521
MYS,1,2017,,0.76,4.405
MYS,1,2018,,1.35,5.067
MYS,1,2019,,1.14,7.531
MYS,1,2020,,1.14,9.193
MYS,1,2021,,1.15,9.612
MYS,1,2022,,1.15,10.354
MYS,1,2023,,,11.135
MEX,1,1990,,,0.0
MEX,1,1991,,,0.0
MEX,1,1992,,,0.0
MEX,1,1993,,,0.0
MEX,1,1994,,,0.0
MEX,1,1995,,,0.0
MEX,1,1996,,,0.0
MEX,1,1997,,,0.0
MEX,1,1998,,,0.0
MEX,1,1999,,,0.0
MEX,1,2000,,6.36,0.908
MEX,1,2001,,6.25,0.925
MEX,1,2002,,6.07,0.867
MEX,1,2003,,6.95,0.856
MEX,1,2004,,7.26,0.873
MEX,1,2005,,8.14,0.97
MEX,1,2006,,7.49,0.99
MEX,1,2007,,8.25,0.95
MEX,1,2008,,7.9,0.983
MEX,1,2009,,7.55,1.061
MEX,1,2010,,7.45,1.111
MEX,1,2011,,7.37,1.026
MEX,1,2012,,6.76,1.19
MEX,1,2013,,7.32,1.188
MEX,1,2014,,7.14,1.837
MEX,1,2015,,7.63,1.954
MEX,1,2016,,7.61,2.07
MEX,1,2017,,8.12,2.187
MEX,1,2018,,7.37,2.441
MEX,1,2019,,7.21,2.696
MEX,1,2020,,6.93,2.951
MEX,1,2021,,6.0,2.539
MEX,1,2022,,6.62,2.723
MEX,1,2023,,6.63,2.778
NLD,1,2006,,5.17,0.465
NLD,1,2007,,4.0,3.799
NLD,1,2008,,5.13,3.3
NLD,1,2009,,6.11,4.32
NLD,1,2010,,7.04,2.648
NLD,1,2011,,7.06,3.724
NLD,1,2012,,7.2,3.883
NLD,1,2013,,5.95,3.705
NLD,1,2014,,5.01,4.349
NLD,1,2015,,4.94,3.721
NLD,1,2016,,4.91,2.975
NLD,1,2017,,4.6,3.848
NLD,1,2018,,4.55,6.467
NLD,1,2019,,5.82,8.081
NLD,1,2020,,8.84,9.257
NLD,1,2021,,10.92,9.304
NLD,1,2022,,9.79,11.878
NLD,1,2023,,8.25,13.931
NZL,1,1990,,,0.0
NZL,1,1991,,,0.0
NZL,1,1992,,,0.0
NZL,1,1993,,,0.0
NZL,1,1994,,,0.0
NZL,1,1995,,,0.0
NZL,1,1996,,,0.0
NZL,1,1997,,,0.0
NZL,1,1998,,,0.0
NZL,1,1999,,,0.0
NZL,1,2000,,0.85,0.0
NZL,1,2001,,0.72,0.0
NZL,1,2002,,0.58,0.0
NZL,1,2003,,0.55,0.0
NZL,1,2004,,0.64,0.0
NZL,1,2005,,0.68,0.0
NZL,1,2006,,0.74,0.0
NZL,1,2007,,0.74,0.013
NZL,1,2008,,0.73,0.031
NZL,1,2009,,0.76,0.032
NZL,1,2010,,0.77,0.049
NZL,1,2011,,0.76,0.059
NZL,1,2012,,0.8,0.073
NZL,1,2013,,0.8,0.026
NZL,1,2014,,0.8,0.031
NZL,1,2015,,0.82,0.031
NZL,1,2016,,0.81,0.034
NZL,1,2017,,0.8,0.026
NZL,1,2018,,0.77,0.034
NZL,1,2019,,0.79,0.047
NZL,1,2020,,0.78,0.085
NZL,1,2021,,1.73,0.067
NZL,1,2022,,1.57,0.048
NZL,1,2023,,1.55,0.06
MKD,1,1990,,0.0,0.0
MKD,1,1991,,0.0,0.0
MKD,1,1992,,0.0,0.0
MKD,1,1993,,0.0,0.0
MKD,1,1994,,0.0,0.0
MKD,1,1995,,0.0,0.0
MKD,1,1996,,0.0,0.0
MKD,1,1997,,0.0,0.0
MKD,1,1998,,0.0,0.0
MKD,1,1999,,0.0,0.0
MKD,1,2000,,0.0,0.0
MKD,1,2001,,0.0,0.0
MKD,1,2002,,0.0,0.0
MKD,1,2003,,0.0,0.0
MKD,1,2004,,0.0,0.0
MKD,1,2005,,0.0,0.0
MKD,1,2006,,0.0,0.0
MKD,1,2007,,0.0,0.0
MKD,1,2008,,0.0,0.015
MKD,1,2009,,0.0,0.022
MKD,1,2010,,0.0,0.005
MKD,1,2011,,0.0,0.003
MKD,1,2012,,0.0,0.003
MKD,1,2013,,0.0,0.01
MKD,1,2014,,0.0,0.004
MKD,1,2015,,0.02,0.004
MKD,1,2016,,0.04,0.002
MKD,1,2017,,0.05,0.001
MKD,1,2018,,0.05,0.001
MKD,1,2019,,0.06,0.001
MKD,1,2020,,0.06,0.001
MKD,1,2021,,0.05,0.001
MKD,1,2022,,0.06,0.002
MKD,1,2023,,0.09,0.002
NOR,1,1990,,0.21,0.0
NOR,1,1991,,0.21,0.0
NOR,1,1992,,0.23,0.0
NOR,1,1993,,0.24,0.0
NOR,1,1994,,0.27,0.0
NOR,1,1995,,0.29,0.0
NOR,1,1996,,0.3,0.0
NOR,1,1997,,0.24,0.0
NOR,1,1998,,0.27,0.0
NOR,1,1999,,0.27,0.0
NOR,1,2000,,0.26,0.0
NOR,1,2001,,0.25,0.0
NOR,1,2002,,0.25,0.0
NOR,1,2003,,0.33,0.0
NOR,1,2004,,0.36,0.0
NOR,1,2005,,0.33,0.0
NOR,1,2006,,0.39,0.021
NOR,1,2007,,0.39,0.319
NOR,1,2008,,0.4,0.912
NOR,1,2009,,0.23,1.087
NOR,1,2010,,0.35,1.356
NOR,1,2011,,0.34,1.344
NOR,1,2012,,0.33,1.548
NOR,1,2013,,0.4,1.499
NOR,1,2014,,0.25,1.494
NOR,1,2015,,0.25,1.652
NOR,1,2016,,0.23,3.638
NOR,1,2017,,0.26,5.805
NOR,1,2018,,0.2,4.291
NOR,1,2019,,0.25,5.445
NOR,1,2020,,0.24,4.466
NOR,1,2021,,0.22,4.266
NOR,1,2022,,0.24,3.992
NOR,1,2023,,0.24,6.554
PER,1,1990,,,0.0
PER,1,1991,,,0.0
PER,1,1992,,,0.0
PER,1,1993,,,0.0
PER,1,1994,,,0.0
PER,1,1995,,,0.0
PER,1,1996,,,0.0
PER,1,1997,,,0.0
PER,1,1998,,,0.0
PER,1,1999,,,0.0
PER,1,2000,,0.16,0.0
PER,1,2001,,0.16,0.0
PER,1,2002,,0.19,0.173
PER,1,2003,,0.2,0.176
PER,1,2004,,0.15,0.116
PER,1,2005,,0.35,0.078
PER,1,2006,,0.35,0.909
PER,1,2007,,0.42,0.936
PER,1,2008,,0.46,1.093
PER,1,2009,,0.46,1.852
PER,1,2010,,0.67,2.264
PER,1,2011,,0.68,2.419
PER,1,2012,,0.67,3.796
PER,1,2013,,0.96,4.07
PER,1,2014,,1.29,3.936
PER,1,2015,,0.91,4.219
PER,1,2016,,0.56,4.533
PER,1,2017,,0.47,4.943
PER,1,2018,,0.42,4.743
PER,1,2019,,0.55,4.616
PER,1,2020,,0.54,4.704
PER,1,2021,,0.58,5.472
PER,1,2022,,0.6,4.596
PER,1,2023,,0.59,4.686
PHL,1,1990,,,0.0
PHL,1,1991,,,0.0
PHL,1,1992,,,0.0
PHL,1,1993,,,0.0
PHL,1,1994,,,0.0
PHL,1,1995,,,0.0
PHL,1,1996,,,0.0
PHL,1,1997,,,0.0
PHL,1,1998,,,0.0
PHL,1,1999,,,0.0
PHL,1,2000,,0.0,0.0
PHL,1,2001,,0.0,0.0
PHL,1,2002,,0.0,0.0
PHL,1,2003,,0.0,0.0
PHL,1,2004,,0.0,0.001
PHL,1,2005,,0.0,0.016
PHL,1,2006,,0.0,0.021
PHL,1,2007,,0.0,0.561
PHL,1,2008,,0.0,1.0
PHL,1,2009,,0.0,1.738
PHL,1,2010,,0.02,2.336
PHL,1,2011,,0.09,2.432
PHL,1,2012,,0.16,3.169
PHL,1,2013,,0.18,3.781
PHL,1,2014,,0.16,4.124
PHL,1,2015,,0.35,4.68
PHL,1,2016,,0.72,5.142
PHL,1,2017,,1.0,5.572
PHL,1,2018,,1.09,5.735
PHL,1,2019,,1.03,6.108
PHL,1,2020,,1.25,5.175
PHL,1,2021,,1.16,5.802
PHL,1,2022,,1.25,6.318
PHL,1,2023,,1.11,6.628
POL,1,1965,,,0.0
POL,1,1966,,,0.0
POL,1,1967,,,0.0
POL,1,1968,,,0.0
POL,1,1969,,,0.0
POL,1,1970,,,0.0
POL,1,1971,,,0.0
POL,1,1972,,,0.0
POL,1,1973,,,0.0
POL,1,1974,,,0.0
POL,1,1975,,,0.0
POL,1,1976,,,0.0
POL,1,1977,,,0.0
POL,1,1978,,,0.0
POL,1,1979,,,0.0
POL,1,1980,,,0.0
POL,1,1981,,,0.0
POL,1,1982,,,0.0
POL,1,1983,,,0.0
POL,1,1984,,,0.0
POL,1,1985,,,0.0
POL,1,1986,,,0.0
POL,1,1987,,,0.0
POL,1,1988,,,0.0
POL,1,1989,,,0.0
POL,1,1990,,0.05,0.0
POL,1,1991,,0.08,0.0
POL,1,1992,,0.11,0.0
POL,1,1993,,0.06,0.0
POL,1,1994,,0.05,0.0
POL,1,1995,,0.07,0.0
POL,1,1996,,0.13,0.0
POL,1,1997,,0.17,0.0
POL,1,1998,,0.22,0.0
POL,1,1999,,0.19,0.0
POL,1,2000,,0.22,0.0
POL,1,2001,,0.44,0.0
POL,1,2002,,0.43,0.0
POL,1,2003,,0.46,0.328
POL,1,2004,,0.98,0.156
POL,1,2005,,1.51,0.549
POL,1,2006,,1.99,0.979
POL,1,2007,,2.56,1.091
POL,1,2008,,3.62,5.01
POL,1,2009,,5.23,6.303
POL,1,2010,,6.3,7.427
POL,1,2011,,7.6,7.878
POL,1,2012,,10.09,8.738
POL,1,2013,,8.62,8.507
POL,1,2014,,9.98,8.091
POL,1,2015,,9.94,7.568
POL,1,2016,,7.96,5.255
POL,1,2017,,6.49,7.019
POL,1,2018,,6.55,10.587
POL,1,2019,,7.68,11.435
POL,1,2020,,8.35,11.849
POL,1,2021,,8.06,12.134
POL,1,2022,,7.63,13.039
POL,1,2023,,8.13,13.429
PRT,1,1990,,0.69,0.0
PRT,1,1991,,0.81,0.0
PRT,1,1992,,0.88,0.0
PRT,1,1993,,0.9,0.0
PRT,1,1994,,0.93,0.0
PRT,1,1995,,0.99,0.0
PRT,1,1996,,0.96,0.0
PRT,1,1997,,1.04,0.0
PRT,1,1998,,1.02,0.0
PRT,1,1999,,1.16,0.0
PRT,1,2000,,1.3,0.0
PRT,1,2001,,1.35,0.0
PRT,1,2002,,1.47,0.0
PRT,1,2003,,1.39,0.0
PRT,1,2004,,1.54,0.0
PRT,1,2005,,1.68,0.0
PRT,1,2006,,1.7,0.828
PRT,1,2007,,1.86,1.569
PRT,1,2008,,1.85,1.605
PRT,1,2009,,2.09,2.617
PRT,1,2010,,2.61,3.802
PRT,1,2011,,2.92,3.573
PRT,1,2012,,2.95,3.234
PRT,1,2013,,3.05,3.202
PRT,1,2014,,3.05,3.219
PRT,1,2015,,3.1,4.082
PRT,1,2016,,3.07,3.169
PRT,1,2017,,3.22,2.966
PRT,1,2018,,3.16,3.189
PRT,1,2019,,3.36,3.183
PRT,1,2020,,3.79,3.001
PRT,1,2021,,4.0,3.926
PRT,1,2022,,4.11,3.273
PRT,1,2023,,3.71,3.964
ROU,1,2004,,0.0,0.0
ROU,1,2005,,0.01,0.0
ROU,1,2006,,0.0,0.0
ROU,1,2007,,0.04,0.473
ROU,1,2008,,0.02,0.576
ROU,1,2009,,0.01,0.472
ROU,1,2010,,0.11,1.325
ROU,1,2011,,0.2,2.164
ROU,1,2012,,0.21,2.021
ROU,1,2013,,0.25,1.778
ROU,1,2014,,0.5,1.543
ROU,1,2015,,0.52,1.835
ROU,1,2016,,0.53,2.867
ROU,1,2017,,0.53,3.188
ROU,1,2018,,0.44,3.41
ROU,1,2019,,0.5,4.3
ROU,1,2020,,0.55,5.03
ROU,1,2021,,0.65,4.657
ROU,1,2022,,0.65,4.9
ROU,1,2023,,0.46,4.524
RUS,1,2013,,0.48,0.0
RUS,1,2014,,0.55,0.0
RUS,1,2015,,0.48,0.0
RUS,1,2016,,0.45,0.394
RUS,1,2017,,0.52,0.766
RUS,1,2018,,0.5,1.131
RUS,1,2019,,0.54,1.565
RUS,1,2020,,0.81,1.884
RUS,1,2021,,0.82,2.793
RUS,1,2022,,0.84,3.837
RUS,1,2023,,0.88,4.886
SVK,1,1965,,,0.0
SVK,1,1966,,,0.0
SVK,1,1967,,,0.0
SVK,1,1968,,,0.0
SVK,1,1969,,,0.0
SVK,1,1970,,,0.0
SVK,1,1971,,,0.0
SVK,1,1972,,,0.0
SVK,1,1973,,,0.0
SVK,1,1974,,,0.0
SVK,1,1975,,,0.0
SVK,1,1976,,,0.0
SVK,1,1977,,,0.0
SVK,1,1978,,,0.0
SVK,1,1979,,,0.0
SVK,1,1980,,,0.0
SVK,1,1981,,,0.0
SVK,1,1982,,,0.0
SVK,1,1983,,,0.0
SVK,1,1984,,,0.0
SVK,1,1985,,,0.0
SVK,1,1986,,,0.0
SVK,1,1987,,,0.0
SVK,1,1988,,,0.0
SVK,1,1989,,,0.0
SVK,1,1990,,0.0,0.0
SVK,1,1991,,0.0,0.0
SVK,1,1992,,0.0,0.0
SVK,1,1993,,0.0,0.0
SVK,1,1994,,0.0,0.0
SVK,1,1995,,0.0,0.0
SVK,1,1996,,0.0,0.0
SVK,1,1997,,0.0,0.0
SVK,1,1998,,0.0,0.0
SVK,1,1999,,0.0,0.0
SVK,1,2000,,0.0,0.0
SVK,1,2001,,0.15,0.339
SVK,1,2002,,0.15,0.031
SVK,1,2003,,0.1,0.021
SVK,1,2004,,0.02,0.01
SVK,1,2005,,0.03,0.113
SVK,1,2006,,0.4,0.467
SVK,1,2007,,0.47,0.691
SVK,1,2008,,0.52,0.839
SVK,1,2009,,0.54,0.98
SVK,1,2010,,0.66,1.121
SVK,1,2011,,0.82,1.335
SVK,1,2012,,0.94,1.093
SVK,1,2013,,0.91,1.186
SVK,1,2014,,1.42,1.58
SVK,1,2015,,1.66,1.735
SVK,1,2016,,1.73,1.639
SVK,1,2017,,1.7,1.698
SVK,1,2018,,1.63,1.689
SVK,1,2019,,1.69,1.77
SVK,1,2020,,1.67,1.777
SVK,1,2021,,1.84,1.857
SVK,1,2022,,1.49,1.959
SVK,1,2023,,1.54,1.989
SVN,1,1990,,0.0,0.0
SVN,1,1991,,0.0,0.0
SVN,1,1992,,0.0,0.0
SVN,1,1993,,0.0,0.0
SVN,1,1994,,0.0,0.0
SVN,1,1995,,0.0,0.0
SVN,1,1996,,0.0,0.0
SVN,1,1997,,0.0,0.0
SVN,1,1998,,0.0,0.0
SVN,1,1999,,0.03,0.0
SVN,1,2000,,0.07,0.0
SVN,1,2001,,0.07,0.0
SVN,1,2002,,0.1,0.0
SVN,1,2003,,0.12,0.0
SVN,1,2004,,0.12,0.0
SVN,1,2005,,0.11,0.0
SVN,1,2006,,0.11,0.051
SVN,1,2007,,0.11,0.162
SVN,1,2008,,0.29,0.287
SVN,1,2009,,0.19,0.351
SVN,1,2010,,0.22,0.52
SVN,1,2011,,0.25,0.415
SVN,1,2012,,0.27,0.594
SVN,1,2013,,0.26,0.684
SVN,1,2014,,0.25,0.488
SVN,1,2015,,0.26,0.334
SVN,1,2016,,0.28,0.209
SVN,1,2017,,0.28,0.282
SVN,1,2018,,0.26,0.841
SVN,1,2019,,0.25,1.099
SVN,1,2020,,0.27,1.081
SVN,1,2021,,0.27,1.191
SVN,1,2022,,0.26,0.913
SVN,1,2023,,0.24,1.039
ZAF,1,1990,,,0.0
ZAF,1,1991,,,0.0
ZAF,1,1992,,,0.0
ZAF,1,1993,,,0.0
ZAF,1,1994,,,0.0
ZAF,1,1995,,,0.0
ZAF,1,1996,,,0.0
ZAF,1,1997,,,0.0
ZAF,1,1998,,,0.0
ZAF,1,1999,,,0.0
ZAF,1,2000,,0.48,0.0
ZAF,1,2001,,0.42,0.0
ZAF,1,2002,,0.46,0.491
ZAF,1,2003,,0.41,0.541
ZAF,1,2004,,0.38,0.639
ZAF,1,2005,,0.43,0.0
ZAF,1,2006,,0.41,0.072
ZAF,1,2007,,0.43,0.786
ZAF,1,2008,,0.46,0.581
ZAF,1,2009,,0.45,0.303
ZAF,1,2010,,0.4,0.158
ZAF,1,2011,,0.41,0.468
ZAF,1,2012,,0.42,0.555
ZAF,1,2013,,0.48,0.544
ZAF,1,2014,,0.36,0.447
ZAF,1,2015,,0.32,0.563
ZAF,1,2016,,0.33,0.501
ZAF,1,2017,,0.39,0.504
ZAF,1,2018,,0.43,0.815
ZAF,1,2019,,0.43,0.693
ZAF,1,2020,,0.43,0.735
ZAF,1,2021,,0.43,0.913
ZAF,1,2022,,0.43,0.693
ZAF,1,2023,,0.43,0.697
KOR,1,2003,,0.19,0.0
KOR,1,2004,,0.29,0.064
KOR,1,2005,,0.26,0.156
KOR,1,2006,,0.24,0.62
KOR,1,2007,,0.38,1.113
KOR,1,2008,,0.65,2.065
KOR,1,2009,,0.54,2.956
KOR,1,2010,,0.42,4.15
KOR,1,2011,,0.67,3.909
KOR,1,2012,,1.3,4.186
KOR,1,2013,,2.06,6.377
KOR,1,2014,,4.87,5.277
KOR,1,2015,,5.89,5.18
KOR,1,2016,,6.44,5.151
KOR,1,2017,,7.65,4.979
KOR,1,2018,,9.55,7.946
KOR,1,2019,,10.57,8.138
KOR,1,2020,,10.03,8.025
KOR,1,2021,,11.9,6.944
KOR,1,2022,,17.34,7.943
KOR,1,2023,,18.46,8.833
ESP,1,1997,,1.46,0.0
ESP,1,1998,,1.53,0.0
ESP,1,1999,,1.62,0.0
ESP,1,2000,,1.49,0.0
ESP,1,2001,,1.63,0.0
ESP,1,2002,,2.59,0.0
ESP,1,2003,,3.18,0.0
ESP,1,2004,,3.33,0.0
ESP,1,2005,,2.65,0.0
ESP,1,2006,,2.77,0.0
ESP,1,2007,,2.9,4.907
ESP,1,2008,,3.26,9.598
ESP,1,2009,,3.49,16.219
ESP,1,2010,,4.01,22.257
ESP,1,2011,,4.61,26.225
ESP,1,2012,,4.98,32.66
ESP,1,2013,,5.8,13.625
ESP,1,2014,,5.41,14.459
ESP,1,2015,,5.76,14.788
ESP,1,2016,,5.69,16.87
ESP,1,2017,,6.08,19.439
ESP,1,2018,,5.91,25.525
ESP,1,2019,,5.57,25.091
ESP,1,2020,,6.14,22.691
ESP,1,2021,,6.94,22.3
ESP,1,2022,,6.8,21.763
ESP,1,2023,,5.86,19.966
SWE,1,1965,,,0.0
SWE,1,1966,,,0.0
SWE,1,1967,,,0.0
SWE,1,1968,,,0.0
SWE,1,1969,,,0.0
SWE,1,1970,,,0.0
SWE,1,1971,,,0.0
SWE,1,1972,,,0.0
SWE,1,1973,,,0.0
SWE,1,1974,,,0.0
SWE,1,1975,,,0.0
SWE,1,1976,,,0.0
SWE,1,1977,,,0.0
SWE,1,1978,,,0.0
SWE,1,1979,,,0.0
SWE,1,1980,,,0.0
SWE,1,1981,,,0.0
SWE,1,1982,,,0.0
SWE,1,1983,,,0.0
SWE,1,1984,,,0.0
SWE,1,1985,,,0.0
SWE,1,1986,,,0.0
SWE,1,1987,,,0.0
SWE,1,1988,,,0.0
SWE,1,1989,,,0.0
SWE,1,1990,,1.94,0.0
SWE,1,1991,,1.86,0.0
SWE,1,1992,,2.01,0.0
SWE,1,1993,,2.17,0.0
SWE,1,1994,,2.23,0.0
SWE,1,1995,,2.35,0.0
SWE,1,1996,,2.12,0.0
SWE,1,1997,,2.77,0.0
SWE,1,1998,,2.78,0.0
SWE,1,1999,,2.7,0.0
SWE,1,2000,,4.1,0.0
SWE,1,2001,,3.78,0.172
SWE,1,2002,,4.18,0.373
SWE,1,2003,,4.51,0.771
SWE,1,2004,,7.2,1.467
SWE,1,2005,,7.49,1.661
SWE,1,2006,,8.36,2.27
SWE,1,2007,,9.84,3.126
SWE,1,2008,,10.34,3.809
SWE,1,2009,,11.46,3.916
SWE,1,2010,,12.19,4.096
SWE,1,2011,,11.54,4.671
SWE,1,2012,,12.19,5.352
SWE,1,2013,,11.45,6.367
SWE,1,2014,,10.7,7.542
SWE,1,2015,,10.77,8.967
SWE,1,2016,,11.49,11.014
SWE,1,2017,,12.08,10.435
SWE,1,2018,,11.91,12.331
SWE,1,2019,,13.04,12.658
SWE,1,2020,,11.18,12.787
SWE,1,2021,,13.08,14.206
SWE,1,2022,,13.1,17.427
SWE,1,2023,,11.78,17.033
CHE,1,2004,,0.22,0.031
CHE,1,2005,,0.22,0.065
CHE,1,2006,,0.23,0.09
CHE,1,2007,,0.29,0.12
CHE,1,2008,,0.32,0.13
CHE,1,2009,,0.36,0.093
CHE,1,2010,,0.36,0.111
CHE,1,2011,,0.44,0.119
